,county_state,county,state,state_long,total_zipcode_score,id
2681,"Stone County, MO",Stone County,MO,Missouri,0.4268598234914457,29209
2682,"Stone County, MS",Stone County,MS,Mississippi,0.4808667899159664,28131
2683,"Stonewall County, TX",Stonewall County,TX,Texas,0.45715381512605047,48433
2684,"Story County, IA",Story County,IA,Iowa,0.6077515492030068,19169
2685,"Strafford County, NH",Strafford County,NH,New Hampshire,0.595051781607603,33017
2686,"Stutsman County, ND",Stutsman County,ND,North Dakota,0.5251073613445378,38093
2687,"Sublette County, WY",Sublette County,WY,Wyoming,0.5136416302521009,56035
2688,"Suffolk County, MA",Suffolk County,MA,Massachusetts,0.6367812305608619,25025
2689,"Suffolk County, NY",Suffolk County,NY,New York,0.6743944574957205,36103
2690,"Suffolk city, VA",Suffolk city,VA,Virginia,0.6260004175477069,51800
2691,"Sullivan County, IN",Sullivan County,IN,Indiana,0.4680062254794492,18153
2692,"Sullivan County, MO",Sullivan County,MO,Missouri,0.3175678319327731,29211
2693,"Sullivan County, NH",Sullivan County,NH,New Hampshire,0.48068756382896094,33019
2694,"Sullivan County, NY",Sullivan County,NY,New York,0.4083963823380812,36105
2695,"Sullivan County, PA",Sullivan County,PA,Pennsylvania,0.4587457054192378,42113
2696,"Sullivan County, TN",Sullivan County,TN,Tennessee,0.5397695120359619,47163
2697,"Sully County, SD",Sully County,SD,South Dakota,0.41306655462184877,46119
2698,"Summers County, WV",Summers County,WV,West Virginia,0.3144208403361345,54089
2699,"Summit County, CO",Summit County,CO,Colorado,0.6604427950034436,08117
2700,"Summit County, OH",Summit County,OH,Ohio,0.5783408258964443,39153
2701,"Summit County, UT",Summit County,UT,Utah,0.7087830312737393,49043
2702,"Sumner County, KS",Sumner County,KS,Kansas,0.43448139016058607,20191
2703,"Sumner County, TN",Sumner County,TN,Tennessee,0.5998897802617985,47165
2704,"Sumter County, AL",Sumter County,AL,Alabama,0.36988290531887874,01119
2705,"Sumter County, FL",Sumter County,FL,Florida,0.46022863362256583,12119
2706,"Sumter County, GA",Sumter County,GA,Georgia,0.3852628019173756,13261
2707,"Sumter County, SC",Sumter County,SC,South Carolina,0.42436537097089,45085
2708,"Sunflower County, MS",Sunflower County,MS,Mississippi,0.3134983529411765,28133
2709,"Surry County, NC",Surry County,NC,North Carolina,0.4859158625854486,37171
2710,"Surry County, VA",Surry County,VA,Virginia,0.4853305874515609,51181
2711,"Susquehanna County, PA",Susquehanna County,PA,Pennsylvania,0.4649689961565407,42115
2712,"Sussex County, DE",Sussex County,DE,Delaware,0.6074233514410003,10005
2713,"Sussex County, NJ",Sussex County,NJ,New Jersey,0.6329393381349416,34037
2714,"Sussex County, VA",Sussex County,VA,Virginia,0.5362341680672269,51183
2715,"Sutter County, CA",Sutter County,CA,California,0.4998223542279633,06101
2716,"Sutton County, TX",Sutton County,TX,Texas,0.4677942907392865,48435
2717,"Suwannee County, FL",Suwannee County,FL,Florida,0.42365339588742046,12121
2718,"Swain County, NC",Swain County,NC,North Carolina,0.4593431795830541,37173
2719,"Sweet Grass County, MT",Sweet Grass County,MT,Montana,0.4376058655462185,30097
2720,"Sweetwater County, WY",Sweetwater County,WY,Wyoming,0.4798178930252951,56037
2721,"Swift County, MN",Swift County,MN,Minnesota,0.4261099828132855,27151
2722,"Swisher County, TX",Swisher County,TX,Texas,0.380738494678135,48437
2723,"Switzerland County, IN",Switzerland County,IN,Indiana,0.4003489806639565,18155
2724,"Talbot County, GA",Talbot County,GA,Georgia,0.3671549249080697,13263
2725,"Talbot County, MD",Talbot County,MD,Maryland,0.5232088882863555,24041
2726,"Taliaferro County, GA",Taliaferro County,GA,Georgia,0.2866574193328768,13265
2727,"Talladega County, AL",Talladega County,AL,Alabama,0.4849362553545205,01121
2728,"Tallahatchie County, MS",Tallahatchie County,MS,Mississippi,0.3389474886497227,28135
2729,"Tallapoosa County, AL",Tallapoosa County,AL,Alabama,0.4440675393548846,01123
2730,"Tama County, IA",Tama County,IA,Iowa,0.449907304013268,19171
2731,"Taney County, MO",Taney County,MO,Missouri,0.3615234611953118,29213
2732,"Tangipahoa Parish, LA",Tangipahoa Parish,LA,Louisiana,0.4292756918920273,22105
2733,"Taos County, NM",Taos County,NM,New Mexico,0.41666120156638053,35055
2734,"Tarrant County, TX",Tarrant County,TX,Texas,0.613874798630002,48439
2735,"Tate County, MS",Tate County,MS,Mississippi,0.489755914783808,28137
2736,"Tattnall County, GA",Tattnall County,GA,Georgia,0.4062022054109723,13267
2737,"Taylor County, FL",Taylor County,FL,Florida,0.3945965651799304,12123
2738,"Taylor County, GA",Taylor County,GA,Georgia,0.3413905882352941,13269
2739,"Taylor County, IA",Taylor County,IA,Iowa,0.4805903317558562,19173
2740,"Taylor County, KY",Taylor County,KY,Kentucky,0.4377783547865614,21217
2741,"Taylor County, TX",Taylor County,TX,Texas,0.49014181015449043,48441
2742,"Taylor County, WI",Taylor County,WI,Wisconsin,0.46079299444657756,55119
2743,"Taylor County, WV",Taylor County,WV,West Virginia,0.4079733097911869,54091
2744,"Tazewell County, IL",Tazewell County,IL,Illinois,0.568670030967338,17179
2745,"Tazewell County, VA",Tazewell County,VA,Virginia,0.4082264095599615,51185
2746,"Tehama County, CA",Tehama County,CA,California,0.4459787062820636,06103
2747,"Telfair County, GA",Telfair County,GA,Georgia,0.3600854577705433,13271
2748,"Teller County, CO",Teller County,CO,Colorado,0.5478693266623653,08119
2749,"Tensas Parish, LA",Tensas Parish,LA,Louisiana,0.2876343010445141,22107
2750,"Terrebonne Parish, LA",Terrebonne Parish,LA,Louisiana,0.3806298785846887,22109
2751,"Terrell County, GA",Terrell County,GA,Georgia,0.2460445484390647,13273
2752,"Terrell County, TX",Terrell County,TX,Texas,0.4931793949579832,48443
2753,"Terry County, TX",Terry County,TX,Texas,0.44348367769442093,48445
2754,"Teton County, ID",Teton County,ID,Idaho,0.5587044466373792,16081
2755,"Teton County, MT",Teton County,MT,Montana,0.3948391428571429,30099
2756,"Teton County, WY",Teton County,WY,Wyoming,0.6013362857142858,56039
2757,"Texas County, MO",Texas County,MO,Missouri,0.34503319272692545,29215
2758,"Texas County, OK",Texas County,OK,Oklahoma,0.429013976760358,40139
2759,"Thayer County, NE",Thayer County,NE,Nebraska,0.4725120082065523,31169
2760,"Thomas County, GA",Thomas County,GA,Georgia,0.4260238252829159,13275
2761,"Thomas County, KS",Thomas County,KS,Kansas,0.4467448429644113,20193
2762,"Thomas County, NE",Thomas County,NE,Nebraska,0.4807449075630253,31171
2763,"Throckmorton County, TX",Throckmorton County,TX,Texas,0.3265884705882353,48447
2764,"Thurston County, NE",Thurston County,NE,Nebraska,0.3751865685839742,31173
2765,"Thurston County, WA",Thurston County,WA,Washington,0.6957187399234414,53067
2766,"Tift County, GA",Tift County,GA,Georgia,0.4703681344537815,13277
2767,"Tillamook County, OR",Tillamook County,OR,Oregon,0.4647425755768157,41057
2768,"Tillman County, OK",Tillman County,OK,Oklahoma,0.4021895176650879,40141
2769,"Tioga County, NY",Tioga County,NY,New York,0.5231247516713704,36107
2770,"Tioga County, PA",Tioga County,PA,Pennsylvania,0.4214733048049176,42117
2771,"Tippah County, MS",Tippah County,MS,Mississippi,0.3967845798431968,28139
2772,"Tippecanoe County, IN",Tippecanoe County,IN,Indiana,0.592102709452693,18157
2773,"Tipton County, IN",Tipton County,IN,Indiana,0.5206136668216523,18159
2774,"Tipton County, TN",Tipton County,TN,Tennessee,0.5046974582113942,47167
2775,"Tishomingo County, MS",Tishomingo County,MS,Mississippi,0.3913306235428698,28141
2776,"Titus County, TX",Titus County,TX,Texas,0.4736152331289558,48449
2777,"Todd County, KY",Todd County,KY,Kentucky,0.4166478648812328,21219
2778,"Todd County, MN",Todd County,MN,Minnesota,0.46141122958221614,27153
2779,"Todd County, SD",Todd County,SD,South Dakota,0.3736123780839703,46121
2780,"Tolland County, CT",Tolland County,CT,Connecticut,0.6546755533452662,09013
2781,"Tom Green County, TX",Tom Green County,TX,Texas,0.4460017583647684,48451
2782,"Tompkins County, NY",Tompkins County,NY,New York,0.5817170500004305,36109
2783,"Tooele County, UT",Tooele County,UT,Utah,0.5476172773109244,49045
2784,"Toole County, MT",Toole County,MT,Montana,0.396988455729401,30101
2785,"Toombs County, GA",Toombs County,GA,Georgia,0.4566423083175435,13279
2786,"Torrance County, NM",Torrance County,NM,New Mexico,0.3566746218487395,35057
2787,"Towner County, ND",Towner County,ND,North Dakota,0.40180510924369744,38095
2788,"Towns County, GA",Towns County,GA,Georgia,0.4955230848702108,13281
2789,"Traill County, ND",Traill County,ND,North Dakota,0.5659070288672026,38097
2790,"Transylvania County, NC",Transylvania County,NC,North Carolina,0.42050570693128875,37175
2791,"Traverse County, MN",Traverse County,MN,Minnesota,0.49925876288782833,27155
2792,"Travis County, TX",Travis County,TX,Texas,0.6864662095840361,48453
2793,"Treasure County, MT",Treasure County,MT,Montana,0.3871867899159664,30103
2794,"Trego County, KS",Trego County,KS,Kansas,0.5173223529411766,20195
2795,"Trempealeau County, WI",Trempealeau County,WI,Wisconsin,0.5268456769518046,55121
2796,"Treutlen County, GA",Treutlen County,GA,Georgia,0.3539542792235183,13283
2797,"Trigg County, KY",Trigg County,KY,Kentucky,0.5323851016948195,21221
2798,"Trimble County, KY",Trimble County,KY,Kentucky,0.469343368342721,21223
2799,"Trinity County, CA",Trinity County,CA,California,0.3483339983454522,06105
2800,"Trinity County, TX",Trinity County,TX,Texas,0.42602056860775045,48455
2801,"Tripp County, SD",Tripp County,SD,South Dakota,0.4796193613445378,46123
2802,"Troup County, GA",Troup County,GA,Georgia,0.5213004294759711,13285
2803,"Trousdale County, TN",Trousdale County,TN,Tennessee,0.5529292211492653,47169
2804,"Trumbull County, OH",Trumbull County,OH,Ohio,0.4717126086053542,39155
2805,"Tucker County, WV",Tucker County,WV,West Virginia,0.3626938724731532,54093
2806,"Tulare County, CA",Tulare County,CA,California,0.4155820887446372,06107
2807,"Tulsa County, OK",Tulsa County,OK,Oklahoma,0.4927528073414742,40143
2808,"Tunica County, MS",Tunica County,MS,Mississippi,0.3590091428571429,28143
2809,"Tuolumne County, CA",Tuolumne County,CA,California,0.4887082161836944,06109
2810,"Turner County, GA",Turner County,GA,Georgia,0.3692778265258485,13287
2811,"Turner County, SD",Turner County,SD,South Dakota,0.46277388235294126,46125
2812,"Tuscaloosa County, AL",Tuscaloosa County,AL,Alabama,0.4990730607164073,01125
2813,"Tuscarawas County, OH",Tuscarawas County,OH,Ohio,0.5116791366664424,39157
2814,"Tuscola County, MI",Tuscola County,MI,Michigan,0.4748263793976037,26157
2815,"Twiggs County, GA",Twiggs County,GA,Georgia,0.4143702164766047,13289
2816,"Twin Falls County, ID",Twin Falls County,ID,Idaho,0.5046120299352989,16083
2817,"Tyler County, TX",Tyler County,TX,Texas,0.4324620672189743,48457
2818,"Tyler County, WV",Tyler County,WV,West Virginia,0.3609348210594647,54095
2819,"Tyrrell County, NC",Tyrrell County,NC,North Carolina,0.3757116302521009,37177
2820,"Uinta County, WY",Uinta County,WY,Wyoming,0.5403098672502548,56041
2821,"Uintah County, UT",Uintah County,UT,Utah,0.446171025210084,49047
2822,"Ulster County, NY",Ulster County,NY,New York,0.5088755676390126,36111
2823,"Umatilla County, OR",Umatilla County,OR,Oregon,0.4858598638679212,41059
2824,"Unicoi County, TN",Unicoi County,TN,Tennessee,0.3883118300011479,47171
2825,"Union County, AR",Union County,AR,Arkansas,0.40524808403361345,05139
2826,"Union County, FL",Union County,FL,Florida,0.4165926524159236,12125
2827,"Union County, GA",Union County,GA,Georgia,0.44855217565624983,13291
2828,"Union County, IA",Union County,IA,Iowa,0.5036441512605042,19175
2829,"Union County, IL",Union County,IL,Illinois,0.42457264880441103,17181
2830,"Union County, IN",Union County,IN,Indiana,0.4934027899159664,18161
2831,"Union County, KY",Union County,KY,Kentucky,0.43596795193430105,21225
2832,"Union County, MS",Union County,MS,Mississippi,0.43763757248542373,28145
2833,"Union County, NC",Union County,NC,North Carolina,0.6616292786491138,37179
2834,"Union County, NJ",Union County,NJ,New Jersey,0.6536385419272777,34039
2835,"Union County, NM",Union County,NM,New Mexico,0.3735205546218488,35059
2836,"Union County, OH",Union County,OH,Ohio,0.6454401722867196,39159
2837,"Union County, OR",Union County,OR,Oregon,0.5337006349838039,41061
2838,"Union County, PA",Union County,PA,Pennsylvania,0.4760555700154768,42119
2839,"Union County, SC",Union County,SC,South Carolina,0.4385497011972237,45087
2840,"Union County, SD",Union County,SD,South Dakota,0.5914628223286962,46127
2841,"Union County, TN",Union County,TN,Tennessee,0.3905176922936861,47173
2842,"Union Parish, LA",Union Parish,LA,Louisiana,0.37379630960627297,22111
2843,"Upshur County, TX",Upshur County,TX,Texas,0.5448525285686578,48459
2844,"Upshur County, WV",Upshur County,WV,West Virginia,0.34380946218487396,54097
2845,"Upson County, GA",Upson County,GA,Georgia,0.4425011296155024,13293
2846,"Upton County, TX",Upton County,TX,Texas,0.40456657142857144,48461
2847,"Utah County, UT",Utah County,UT,Utah,0.7283230489941506,49049
2848,"Uvalde County, TX",Uvalde County,TX,Texas,0.41517584873949587,48463
2849,"Val Verde County, TX",Val Verde County,TX,Texas,0.3688753277310925,48465
2850,"Valdez-Cordova Census Area, AK",Valdez-Cordova Census Area,AK,Alaska,0.4303781008403361,02261
2851,"Valencia County, NM",Valencia County,NM,New Mexico,0.4656221544468727,35061
2852,"Valley County, ID",Valley County,ID,Idaho,0.4910715630252101,16085
2853,"Valley County, MT",Valley County,MT,Montana,0.4583540840336135,30105
2854,"Valley County, NE",Valley County,NE,Nebraska,0.4822354021857448,31175
2855,"Van Buren County, AR",Van Buren County,AR,Arkansas,0.3744470628593395,05141
2856,"Van Buren County, IA",Van Buren County,IA,Iowa,0.43086912919551135,19177
2857,"Van Buren County, MI",Van Buren County,MI,Michigan,0.48155875119457414,26159
2858,"Van Buren County, TN",Van Buren County,TN,Tennessee,0.4288214952667254,47175
2859,"Van Wert County, OH",Van Wert County,OH,Ohio,0.5202930369922647,39161
2860,"Van Zandt County, TX",Van Zandt County,TX,Texas,0.5184125740977782,48467
2861,"Vance County, NC",Vance County,NC,North Carolina,0.4300665501439521,37181
2862,"Vanderburgh County, IN",Vanderburgh County,IN,Indiana,0.5511423593705089,18163
2863,"Venango County, PA",Venango County,PA,Pennsylvania,0.4498514021026266,42121
2864,"Ventura County, CA",Ventura County,CA,California,0.6824738587437631,06111
2865,"Vermilion County, IL",Vermilion County,IL,Illinois,0.44794469338220455,17183
2866,"Vermilion Parish, LA",Vermilion Parish,LA,Louisiana,0.5149578547948688,22113
2867,"Vermillion County, IN",Vermillion County,IN,Indiana,0.4795162501050716,18165
2868,"Vernon County, MO",Vernon County,MO,Missouri,0.3447185493177959,29217
2869,"Vernon County, WI",Vernon County,WI,Wisconsin,0.5087923322577026,55123
2870,"Vernon Parish, LA",Vernon Parish,LA,Louisiana,0.46821562004056444,22115
2871,"Victoria County, TX",Victoria County,TX,Texas,0.6400968850960073,48469
2872,"Vigo County, IN",Vigo County,IN,Indiana,0.4767914175041661,18167
2873,"Vilas County, WI",Vilas County,WI,Wisconsin,0.4731647940962448,55125
2874,"Vinton County, OH",Vinton County,OH,Ohio,0.3129082352941177,39163
2875,"Virginia Beach city, VA",Virginia Beach city,VA,Virginia,0.6832798066131541,51810
2876,"Volusia County, FL",Volusia County,FL,Florida,0.5573657037817268,12127
2877,"Wabash County, IL",Wabash County,IL,Illinois,0.5649185874910889,17185
2878,"Wabash County, IN",Wabash County,IN,Indiana,0.4304665303973686,18169
2879,"Wabasha County, MN",Wabasha County,MN,Minnesota,0.5530983324057839,27157
2880,"Wabaunsee County, KS",Wabaunsee County,KS,Kansas,0.507980834129601,20197
2881,"Wadena County, MN",Wadena County,MN,Minnesota,0.5010550432298291,27159
2882,"Wagoner County, OK",Wagoner County,OK,Oklahoma,0.561249299823308,40145
2883,"Wahkiakum County, WA",Wahkiakum County,WA,Washington,0.5753405508395766,53069
2884,"Wake County, NC",Wake County,NC,North Carolina,0.7249247336648754,37183
2885,"Wakulla County, FL",Wakulla County,FL,Florida,0.5466704382758899,12129
2886,"Waldo County, ME",Waldo County,ME,Maine,0.41650912429295783,23027
2887,"Walker County, AL",Walker County,AL,Alabama,0.39406025625721824,01127
2888,"Walker County, GA",Walker County,GA,Georgia,0.5418837908185445,13295
2889,"Walker County, TX",Walker County,TX,Texas,0.55511563175128,48471
2890,"Walla Walla County, WA",Walla Walla County,WA,Washington,0.6009850658829576,53071
2891,"Wallace County, KS",Wallace County,KS,Kansas,0.4702288403361345,20199
2892,"Waller County, TX",Waller County,TX,Texas,0.534920590764109,48473
2893,"Wallowa County, OR",Wallowa County,OR,Oregon,0.3697150924369748,41063
2894,"Walsh County, ND",Walsh County,ND,North Dakota,0.4906518319327732,38099
2895,"Walthall County, MS",Walthall County,MS,Mississippi,0.36739954994894775,28147
